cp,year,pc,2wmv,car,bus,lgv,hgv_total,min_month,min_dayofmonth,hour,min_idir,max_idir
56849,2000,82,98,772,23,172,35,5,15,8,N,S
56849,2003,62,122,573,44,122,29,9,29,8,N,S
56849,2007,103,138,522,48,134,29,10,16,8,E,W
56849,2016,96,54,442,34,152,38,5,25,8,N,S
56869,2001,28,12,1025,39,127,33,6,6,8,E,W
56869,2009,15,13,1066,87,109,31,6,3,8,E,W
56890,2000,109,129,1024,204,394,68,7,6,8,E,W
56890,2002,115,134,1053,144,383,97,5,8,8,E,W
56890,2003,91,113,925,155,315,104,4,11,8,E,W
56890,2004,100,102,953,164,313,96,5,26,8,E,W
56890,2005,154,121,1053,150,321,71,10,10,8,E,W
56890,2006,73,71,863,170,290,84,6,16,8,E,W
56890,2007,113,120,1084,158,349,119,3,19,8,E,W
56890,2008,179,146,828,148,292,142,9,4,8,E,W
56897,2001,21,25,828,19,193,78,7,4,8,N,S
56897,2003,17,21,694,9,178,39,6,17,8,N,S
56897,2005,14,24,1067,26,229,54,7,5,8,N,S
56897,2007,20,22,960,19,194,71,6,7,8,E,W
56897,2011,3,9,703,35,170,73,10,31,8,N,S
56898,2002,71,35,681,56,65,23,9,27,8,N,S
56898,2011,92,26,441,70,67,31,7,6,8,E,W
56899,2000,56,58,256,20,54,27,3,28,8,N,S
56899,2004,102,54,133,27,36,22,10,22,8,N,S
56900,2001,21,34,1069,16,168,51,6,25,8,E,W
56900,2003,12,14,1119,24,150,54,9,19,8,E,W
56900,2005,11,9,1178,23,149,68,5,10,8,E,W
56900,2007,16,15,1173,15,103,35,10,18,8,E,W
56900,2016,21,16,1017,10,166,32,5,4,8,E,W
56904,2000,21,76,2488,40,281,74,3,27,8,E,W
56904,2002,36,85,2667,52,249,100,6,20,8,E,W
56904,2004,57,85,2309,46,362,103,6,16,8,E,W
56904,2006,56,82,2195,44,261,101,9,7,8,E,W
56904,2008,53,35,1767,42,214,81,9,10,8,N,S
56904,2012,48,52,2105,46,240,112,7,11,8,E,W
56909,2001,42,432,2314,33,691,223,5,10,8,E,W
56909,2004,89,565,1785,32,512,207,9,22,8,E,W
56909,2009,233,480,1940,40,478,194,6,10,8,N,S
56909,2010,160,353,1905,32,388,258,6,21,8,N,S
56909,2012,19,180,1627,35,663,325,9,21,8,E,W
56909,2013,146,426,1609,24,441,357,4,15,8,E,W
56909,2015,142,311,858,41,621,369,10,6,8,E,W
56914,2001,37,72,1386,37,147,54,5,1,8,E,W
56914,2003,62,74,1350,35,144,54,9,15,8,E,W
56914,2005,47,55,1362,34,167,81,4,21,8,E,W
56914,2007,102,71,1561,26,96,50,10,10,8,E,W
56914,2009,10,38,895,58,124,32,6,11,8,E,W
56914,2010,9,15,1182,26,205,95,10,5,8,E,W
56914,2015,105,55,995,46,197,43,9,11,8,E,W
56916,2000,29,13,862,36,62,15,10,18,8,N,S
56916,2007,49,14,661,34,66,28,5,23,8,E,W
56918,2001,9,18,1005,42,111,24,4,3,8,N,S
56918,2004,10,29,963,43,85,18,9,28,8,N,S
56924,2002,29,43,1043,35,222,50,4,22,8,E,W
56924,2009,47,27,962,27,196,39,5,18,8,E,W
56924,2013,30,37,778,26,182,34,3,18,8,E,W
56929,2001,117,94,1030,90,151,26,4,2,8,N,S
56929,2009,93,56,610,105,95,70,6,16,8,N,S
56929,2010,49,43,808,98,109,78,5,27,8,E,W
56939,2000,82,136,811,19,249,70,6,30,8,E,W
56939,2004,151,131,730,31,260,61,10,1,8,E,W
56939,2007,187,129,580,31,275,89,10,5,8,E,W
56939,2010,367,115,576,75,247,93,3,15,8,E,W
56939,2015,518,100,364,36,210,44,9,29,8,E,W
56944,2000,8,13,2705,54,245,71,4,12,8,N,S
56944,2001,17,22,2767,69,250,92,6,29,8,N,S
56944,2002,8,32,3129,80,286,48,5,9,8,E,W
56944,2003,15,32,3048,86,198,98,9,18,8,N,S
56944,2004,11,26,2965,99,239,88,6,17,8,N,S
56944,2005,12,23,2914,90,282,65,10,6,8,N,S
56944,2006,29,21,2867,83,247,69,9,19,8,N,S
56944,2007,15,18,2456,83,169,50,3,26,8,E,W
56944,2008,15,31,2976,85,205,39,4,22,8,N,S
56944,2013,9,58,2920,76,279,60,7,12,8,E,W
56944,2015,34,27,2574,70,251,52,4,20,8,E,W
56955,2002,34,80,784,11,176,55,10,3,8,N,N
56955,2009,64,83,854,15,225,90,9,25,8,N,N
56955,2013,54,37,782,8,187,69,4,23,8,W,W
56958,2001,44,31,1189,26,189,39,10,12,8,N,S
56958,2004,24,27,1353,26,148,46,3,23,8,N,S
56958,2012,27,6,1160,25,136,46,6,19,8,N,S
56965,2000,178,362,1247,48,336,109,10,4,8,N,S
56965,2003,215,377,743,56,259,74,3,26,8,N,S
56965,2004,188,372,720,51,296,54,10,13,8,N,S
56965,2005,165,352,811,62,282,70,3,16,8,N,S
56965,2006,173,307,669,58,248,67,5,22,8,E,W
56965,2007,325,455,1061,55,291,146,9,19,8,N,S
56965,2009,458,379,683,59,238,91,6,25,8,E,W
56965,2013,741,342,803,88,343,117,7,11,8,N,S
56967,2000,84,161,1285,45,227,108,6,16,8,N,S
56967,2003,70,187,799,43,203,57,10,2,8,N,S
56967,2004,93,211,875,48,185,69,6,28,8,N,S
56967,2005,100,206,552,40,157,82,5,18,8,N,S
56967,2006,58,106,710,48,196,67,5,26,8,N,S
56967,2007,208,241,663,36,192,59,9,11,8,N,S
56967,2008,125,177,628,41,181,83,7,9,8,N,S
56977,2000,27,59,1171,81,199,67,4,4,8,E,W
56977,2007,38,60,1537,85,282,64,6,29,8,E,W
56977,2012,46,85,1036,72,210,67,4,27,8,E,W
56982,2001,8,25,1511,54,167,29,6,14,8,E,W
56982,2009,5,12,1184,74,146,42,9,9,8,E,W
56982,2013,5,12,1222,74,235,44,9,19,8,E,W
56984,2000,54,103,774,43,190,53,9,28,8,E,W
56984,2004,85,104,522,62,205,78,5,17,8,E,W
56984,2008,103,60,365,56,173,66,6,27,8,E,W
56990,2002,55,64,478,15,156,28,4,29,8,N,S
56990,2010,204,101,336,45,147,65,7,6,8,N,S
57033,2000,7,25,1497,63,260,51,9,27,8,N,S
57033,2002,2,12,1504,59,260,63,3,19,8,N,S
57033,2004,2,11,1621,61,163,26,9,20,8,N,S
57033,2006,0,15,1714,79,218,48,6,22,8,E,W
57033,2008,3,15,1610,62,227,45,10,20,8,E,W
57033,2011,0,11,1253,86,200,114,5,13,8,N,S
57033,2016,0,8,1562,56,190,39,5,27,8,N,S
57056,2000,5,104,5395,38,618,247,4,4,8,E,W
57056,2002,8,111,3933,20,702,316,4,25,8,N,S
57056,2005,1,81,3483,29,667,250,4,13,8,E,W
57056,2009,0,148,5906,29,773,319,4,29,8,E,W
57056,2010,1,61,4517,18,300,146,9,27,8,N,S
57056,2011,0,32,2722,32,526,179,7,6,8,N,S
57056,2012,0,150,3821,40,974,416,5,28,8,N,S
57056,2013,0,85,3262,40,666,350,3,20,8,N,S
57056,2014,3,92,3006,60,769,369,10,2,8,N,S
57056,2015,3,126,3575,13,765,359,6,8,8,N,S
57056,2016,2,121,3343,38,857,291,6,15,8,N,S
57078,2001,31,31,687,69,119,26,5,25,8,N,S
57078,2011,51,48,483,90,130,36,9,8,8,N,S
57079,2001,10,38,1759,18,178,95,3,29,8,N,S
57079,2003,3,24,1759,28,204,101,5,1,8,N,S
57079,2005,5,16,1618,14,180,116,4,13,8,N,S
57079,2007,7,21,1154,23,182,112,6,20,8,N,S
57079,2011,23,22,1540,18,214,215,9,16,8,N,S
57079,2016,5,17,1272,29,187,147,6,30,8,N,S
57080,2007,284,158,719,59,250,44,7,3,8,N,S
57080,2011,377,128,407,62,210,46,4,4,8,N,S
57083,2000,13,27,2318,15,129,30,6,8,8,E,W
57083,2001,5,37,1996,21,197,27,9,27,8,E,W
57083,2002,4,21,2026,18,167,24,7,1,8,E,W
57083,2003,13,19,1902,19,155,27,7,8,8,E,W
57083,2004,12,19,1699,21,184,35,4,20,8,E,W
57083,2005,9,31,1995,23,160,50,5,26,8,E,W
57083,2006,10,19,1786,17,166,38,10,10,8,E,W
57083,2007,7,17,1707,26,158,31,6,22,8,E,W
57083,2008,2,22,1258,21,143,28,10,1,8,E,W
57085,2001,5,12,1695,26,140,26,5,16,8,N,S
57085,2009,7,11,1283,37,126,35,9,21,8,N,S
57085,2010,11,8,1357,27,119,40,5,10,8,N,S
57086,2001,93,73,771,5,120,42,9,19,8,N,S
57086,2009,106,81,508,7,132,34,9,22,8,N,S
57098,2002,2,28,1577,27,180,70,5,3,8,E,W
57098,2005,2,13,1748,23,224,72,9,26,8,E,W
57098,2009,1,19,1061,32,230,58,9,25,8,E,W
57098,2013,0,11,1285,32,238,27,6,4,8,E,W
57115,2000,5,58,2368,33,456,208,9,27,8,E,W
57115,2002,0,58,2454,46,388,240,5,13,8,E,W
57115,2005,0,25,2534,41,426,296,3,24,8,E,W
57115,2009,2,42,2613,51,643,204,10,16,8,E,W
57115,2012,4,2,1379,43,390,183,4,27,8,E,W
57115,2013,7,38,2173,62,486,242,6,11,8,E,W
57115,2016,6,85,2620,59,700,271,10,20,8,E,W
57117,2001,10,26,800,36,141,34,7,4,8,E,W
57117,2005,21,32,584,47,107,7,10,11,8,E,W
57117,2013,37,31,544,62,137,14,6,6,8,E,W
57173,2000,110,158,1369,53,270,128,5,4,8,N,S
57173,2007,245,218,1057,62,325,115,7,4,8,N,S
57173,2009,211,176,913,49,287,109,5,21,8,N,S
57173,2013,99,80,560,41,243,76,3,22,8,N,S
57211,2001,32,76,1212,24,276,75,10,4,8,E,W
57211,2002,35,57,1059,24,248,75,6,26,8,E,W
57211,2004,40,58,1162,23,275,81,10,8,8,E,W
57211,2009,47,56,1036,26,238,68,3,23,8,E,W
57211,2013,66,67,918,34,330,67,7,10,8,E,W
57227,2000,0,11,1812,11,348,171,10,9,8,N,S
57227,2001,0,46,1745,6,317,155,4,4,8,N,S
57227,2006,0,30,1705,7,409,275,9,5,8,N,S
57227,2010,0,19,2681,11,288,196,6,29,8,N,S
57227,2015,0,16,1651,10,420,200,4,23,8,E,W
57234,2000,0,25,852,4,181,216,6,9,8,E,W
57234,2001,1,17,902,6,214,189,5,18,8,E,W
57234,2003,2,13,828,14,207,143,7,3,8,E,W
57234,2004,2,20,933,5,244,163,3,30,8,E,W
57234,2005,2,26,883,13,239,151,9,27,8,E,W
57234,2006,0,18,951,15,257,177,6,14,8,E,W
57234,2007,1,27,920,13,240,159,10,9,8,E,W
57234,2008,3,23,996,8,218,169,7,10,8,E,W
57234,2016,2,22,1171,2,209,154,9,12,8,E,W
57235,2001,61,188,1097,38,319,118,10,8,8,E,W
57235,2003,49,167,1301,52,374,114,5,1,8,E,W
57235,2005,63,144,1006,55,250,120,4,22,8,E,W
57235,2009,114,173,998,68,343,118,3,26,8,E,W
57235,2012,248,187,904,70,299,126,5,21,8,E,W
57269,2003,12,21,752,26,160,20,3,27,8,E,W
57269,2011,39,22,758,42,150,41,10,3,8,E,W
57302,2001,116,86,941,42,218,105,5,9,8,E,W
57302,2009,277,114,711,83,265,69,6,30,8,E,W
57302,2013,157,60,531,78,235,60,5,24,8,E,W
57313,2001,11,193,716,6,188,42,3,23,8,N,N
57313,2006,27,251,550,8,177,53,9,28,8,N,N
57324,2007,2,4,609,18,97,17,5,11,8,N,S
57349,2003,62,80,1069,20,279,79,10,6,8,S,S
57349,2010,118,79,1000,32,331,90,6,30,8,S,S
57349,2015,101,61,1122,36,366,136,6,1,8,E,S
57351,2003,93,192,786,6,168,73,5,8,8,S,S
57351,2009,154,100,642,13,172,87,5,7,8,S,S
57355,2004,7,20,1483,11,182,41,9,16,8,E,W
57355,2010,21,28,1400,11,237,56,6,15,8,E,W
57355,2015,23,28,1478,21,297,68,9,9,8,E,W
57359,2000,38,23,1227,45,136,26,9,27,8,E,W
57359,2007,40,15,1060,67,118,32,3,21,8,E,W
57361,2004,12,29,932,18,123,36,9,29,8,N,S
57361,2012,14,21,1020,17,151,32,9,5,8,N,S
57373,2005,106,91,820,17,173,74,9,30,8,E,W
57373,2009,235,126,690,31,194,29,9,10,8,E,W
57373,2013,137,65,679,37,187,78,5,14,8,E,W
57507,2002,15,32,690,46,127,45,7,12,8,N,S
57507,2005,18,24,689,37,106,50,5,11,8,N,S
57507,2013,27,31,553,42,126,72,6,18,8,N,S
57532,2001,158,400,1080,177,299,71,10,2,8,W,W
57532,2004,147,346,839,80,218,60,10,12,8,W,W
57532,2007,189,304,835,108,348,90,5,18,8,W,W
57532,2016,291,236,243,70,182,49,6,29,8,E,W
57536,2003,92,128,802,184,347,96,7,8,8,W,W
57536,2008,102,119,790,183,412,95,5,20,8,W,W
57537,2003,142,509,2869,142,654,263,7,7,8,E,W
57537,2006,177,463,3011,100,836,207,5,4,8,E,W
57537,2009,188,450,2865,124,740,252,10,20,8,E,W
57537,2010,305,512,2814,159,757,273,4,29,8,E,W
57537,2011,114,349,3024,121,766,273,4,1,8,E,W
57537,2012,284,422,2818,257,758,353,9,24,8,E,W
57537,2013,198,202,2733,167,718,284,10,24,8,E,W
57537,2015,304,455,2660,176,763,369,6,11,8,E,W
57538,2001,164,173,777,8,252,46,5,23,8,S,S
57538,2004,116,150,728,14,259,68,4,29,8,W,W
57538,2007,307,210,389,8,213,45,10,8,8,W,W
57539,2004,37,55,584,50,132,49,10,11,8,S,S
57539,2012,59,63,621,49,117,31,6,25,8,S,S
57564,2000,23,6,1259,30,109,22,3,17,8,N,S
57564,2005,17,7,1108,32,73,21,4,26,8,N,S
57564,2013,5,6,727,21,59,18,6,17,8,N,S
57599,2001,9,4,539,48,68,18,4,5,8,N,S
57599,2009,6,13,808,45,75,20,7,2,8,N,S
57611,2001,44,69,955,53,137,23,3,26,8,N,S
57611,2004,38,73,621,54,91,15,6,23,8,N,S
57611,2012,121,48,431,40,47,13,3,19,8,E,W
57652,2004,80,41,1323,21,102,50,5,24,8,N,S
57652,2009,42,42,1189,28,136,26,7,9,8,N,S
57652,2013,82,45,1206,26,180,41,5,17,8,N,S
57656,2000,15,44,2764,84,658,90,10,11,8,E,W
57656,2003,15,49,2612,75,326,41,6,18,8,N,S
57656,2007,16,48,2177,106,299,90,5,1,8,E,W
57656,2010,23,45,3500,82,331,70,5,10,8,E,W
57656,2014,25,59,2264,71,360,92,4,23,8,E,W
57657,2001,22,74,513,18,171,61,6,22,8,E,W
57657,2003,30,51,902,17,273,98,7,3,8,E,W
57657,2006,23,40,792,10,178,80,6,26,8,E,W
57657,2009,58,69,518,21,214,90,7,10,8,N,S
57657,2013,74,58,669,18,299,51,7,4,8,E,W
57664,2001,206,419,1705,42,338,116,5,3,8,E,W
57664,2009,400,425,1459,34,438,164,9,7,8,E,W
57664,2010,434,399,1658,42,388,159,9,24,8,E,W
57664,2011,416,298,1297,30,366,168,4,8,8,E,W
57664,2013,612,285,1406,42,487,108,6,11,8,E,W
57664,2015,894,334,1278,27,418,152,4,30,8,E,W
57668,2000,47,67,936,30,207,107,6,26,8,N,N
57668,2005,57,109,1093,28,213,89,6,13,8,N,N
57668,2010,91,114,958,23,225,76,4,22,8,N,N
57668,2015,80,94,962,27,219,85,5,5,8,N,N
57681,2002,1,4,658,1,56,11,5,24,8,N,S
57681,2006,11,6,631,6,64,10,7,13,8,N,S
57681,2014,7,4,592,2,77,12,9,10,8,N,S
57690,2000,145,139,949,98,234,45,5,12,8,N,N
57690,2003,97,114,872,103,165,50,5,22,8,N,N
57690,2005,193,123,711,107,222,44,4,22,8,E,E
57690,2008,306,160,603,99,176,44,6,2,8,E,E
57705,2003,155,64,283,42,97,25,3,27,8,N,S
57705,2011,364,40,263,44,83,65,5,12,8,N,S
57711,2003,14,28,939,32,307,150,7,1,8,S,S
57713,2000,8,20,1477,7,155,29,10,12,8,N,S
57713,2007,2,11,1216,5,123,44,7,13,8,N,S
57719,2002,29,43,779,28,133,79,3,20,8,N,S
57719,2004,31,47,765,44,160,71,3,19,8,N,S
57719,2012,158,77,685,111,363,178,5,8,8,N,S
57734,2002,8,52,1163,24,176,119,4,18,8,N,S
57734,2010,11,33,1511,24,245,128,3,17,8,N,S
57734,2015,10,34,1457,20,214,106,6,29,8,N,S
57736,2002,2,19,1012,17,133,22,4,23,8,E,W
57736,2006,4,14,774,17,137,39,10,27,8,E,W
57736,2014,12,8,637,11,97,33,9,11,8,E,W
57749,2002,15,61,2019,27,218,99,9,20,8,N,S
57749,2009,12,35,1953,36,367,94,10,20,8,N,S
57754,2002,56,129,1410,49,410,161,7,2,8,E,W
57754,2009,72,138,1800,84,466,202,9,25,8,E,W
57754,2010,89,138,2249,67,551,163,3,18,8,E,W
57754,2011,155,138,1679,70,411,193,7,12,8,E,W
57754,2012,12,37,1349,67,329,138,4,26,8,E,W
57754,2013,50,103,1413,56,450,74,7,2,8,E,W
57755,2000,18,22,293,42,79,22,5,18,8,N,N
57755,2007,19,30,158,12,72,46,10,8,8,N,N
57771,2000,5,19,1277,20,89,26,5,5,8,N,S
57771,2001,3,15,1389,17,125,18,6,12,8,N,S
57771,2003,2,12,1090,18,87,30,7,8,8,N,S
57771,2005,0,11,1204,16,101,23,4,26,8,N,S
57771,2007,3,10,960,12,93,30,7,4,8,N,S
57771,2011,6,15,1542,25,304,156,7,5,8,N,S
57771,2016,6,12,1506,21,323,98,10,6,8,N,S
57828,2003,67,155,587,7,203,69,7,8,8,N,S
57828,2006,339,280,565,12,316,57,9,20,8,N,S
57828,2015,454,134,490,47,238,77,7,2,8,N,S
57891,2004,5,10,584,30,64,6,6,21,8,N,S
57891,2005,9,9,734,34,60,8,5,11,8,E,W
57891,2013,1,4,664,39,100,11,3,21,8,N,S
57902,2000,38,109,857,19,260,79,3,17,8,S,S
57902,2004,23,77,749,26,199,80,5,25,8,S,S
57902,2006,34,78,715,25,238,79,3,30,8,S,S
57902,2014,91,129,515,18,235,58,10,17,8,S,S
57903,2002,12,9,412,38,76,31,3,18,8,E,E
57903,2006,33,13,435,36,81,41,9,28,8,E,E
57904,2003,24,45,803,34,264,86,3,18,8,S,S
57904,2010,40,51,617,44,272,76,3,25,8,S,S
57904,2015,59,51,433,39,196,84,10,9,8,N,S
57910,2002,67,122,673,63,157,68,5,8,8,N,N
57910,2006,82,111,854,75,188,54,9,12,8,N,N
57910,2013,183,0,234,92,0,0,9,5,8,N,N
57911,2003,77,66,1182,40,185,60,6,3,8,S,S
57911,2013,56,47,932,53,89,36,4,18,8,S,S
57979,2001,3,24,1437,6,289,66,6,20,8,N,S
57979,2004,2,20,928,5,219,52,4,19,8,N,S
58060,2004,2,58,701,15,225,59,3,30,8,N,N
58060,2008,27,72,571,22,236,60,6,24,8,N,N
58116,2000,6,61,2124,25,281,69,6,21,8,E,W
58116,2003,8,67,1983,21,295,113,3,20,8,E,W
58116,2007,8,44,2138,28,320,125,5,23,8,N,S
58116,2010,5,43,1941,21,222,87,6,14,8,E,W
58116,2015,8,51,1780,28,312,91,4,29,8,E,W
58118,2004,32,24,566,3,107,34,7,6,8,W,W
58130,2001,35,63,1029,68,189,49,4,5,8,N,S
58130,2004,70,45,974,68,188,22,6,9,8,N,S
58130,2008,70,79,805,62,143,40,4,28,8,N,S
58130,2012,54,103,770,51,243,45,5,29,8,N,S
58136,2001,78,287,1097,146,508,127,9,25,8,W,W
58136,2004,55,197,704,133,364,123,5,13,8,W,W
58136,2007,129,249,983,125,495,104,9,18,8,W,W
58136,2010,140,144,566,116,333,143,3,19,8,W,W
58136,2016,170,120,572,108,379,58,5,10,8,E,W
58155,2003,43,153,745,42,217,114,9,25,8,N,N
58155,2006,119,126,803,56,241,76,5,15,8,N,N
58155,2009,92,135,577,59,203,85,5,8,8,N,N
58156,2001,10,24,1283,64,182,36,7,11,8,N,S
58156,2005,11,25,1183,72,173,40,6,23,8,N,S
58156,2011,31,28,1354,73,156,59,9,28,8,N,S
58156,2016,23,23,1179,70,170,29,6,30,8,N,S
58157,2004,124,142,723,94,174,35,5,17,8,S,S
58157,2012,192,117,426,108,171,56,10,26,8,S,S
58160,2007,20,32,435,46,121,51,5,15,8,N,N
58162,2000,10,33,1670,15,123,32,6,19,8,N,S
58162,2006,5,19,1586,25,154,43,6,9,8,N,S
58162,2011,8,12,2227,51,222,44,5,23,8,N,S
58162,2016,16,16,1268,32,155,26,6,22,8,N,S
58163,2003,39,114,773,60,152,67,6,10,8,E,W
58163,2008,236,159,732,83,200,69,10,21,8,E,W
58163,2016,269,118,626,89,208,68,7,8,8,E,W
58164,2002,89,329,1906,77,329,85,5,15,8,E,W
58164,2009,158,427,1707,111,329,111,5,11,8,E,W
58164,2010,149,367,1280,109,304,89,9,21,8,E,W
58164,2011,198,425,1428,91,457,160,10,10,8,E,W
58164,2013,73,232,1404,82,283,120,9,11,8,E,W
58165,2001,89,110,650,68,172,52,5,4,8,E,W
58166,2003,10,20,460,31,66,14,5,21,8,E,E
58166,2010,8,14,326,45,63,23,3,19,8,S,S
58167,2003,69,77,783,81,166,31,3,20,8,N,N
58167,2011,57,92,523,112,149,32,7,14,8,E,W
58168,2003,38,84,583,20,181,46,4,7,8,E,W
58168,2006,134,82,437,20,191,53,10,3,8,N,S
58168,2014,222,64,328,16,173,54,9,11,8,E,W
58170,2000,15,44,1357,32,204,39,7,5,8,N,S
58170,2002,20,41,1327,29,208,70,5,31,8,N,S
58170,2004,24,27,1211,29,157,77,5,6,8,N,S
58170,2006,38,31,1272,24,184,77,6,15,8,N,S
58170,2008,54,35,1171,34,283,110,6,10,8,N,S
58170,2012,42,16,1153,24,165,34,6,28,8,N,S
58172,2000,86,145,1008,95,337,61,7,6,8,N,S
58172,2003,80,135,1253,76,368,107,6,27,8,N,S
58172,2004,85,125,1088,71,350,94,9,17,8,E,W
58172,2005,102,110,932,90,371,75,6,30,8,N,S
58172,2007,172,166,1227,103,612,106,10,4,8,E,W
58172,2008,136,132,863,86,416,112,4,4,8,N,S
58172,2010,173,140,857,79,386,90,7,2,8,N,S
58172,2015,262,106,805,91,396,60,5,5,8,E,W
58173,2002,85,159,1616,32,396,182,4,9,8,E,W
58173,2003,105,196,1952,50,415,130,4,2,8,E,W
58173,2009,118,207,2029,71,398,122,5,12,8,E,W
58173,2010,153,196,1699,56,455,127,6,28,8,E,W
58173,2014,148,135,1557,51,307,132,9,3,8,E,W
58173,2015,150,149,1716,67,322,95,5,13,8,E,W
58174,2001,1,47,1327,6,225,65,3,27,8,N,S
58174,2007,0,35,1035,9,222,56,9,14,8,N,S
58175,2003,126,217,1469,50,353,165,3,24,8,E,W
58175,2009,376,145,1155,56,309,111,7,2,8,E,W
58175,2013,415,140,1158,40,298,84,4,15,8,E,W
58176,2004,55,263,884,41,245,96,9,29,8,N,N
58176,2006,61,232,866,41,230,93,9,28,8,N,N
58181,2001,10,14,1408,22,117,28,6,12,8,N,S
58181,2009,0,7,735,10,106,38,5,14,8,E,W
58182,2002,45,15,1477,16,163,57,5,15,8,E,W
58182,2010,5,17,1639,44,113,66,6,29,8,E,W
58182,2015,45,17,1244,16,194,20,10,15,8,N,S
58184,2000,9,24,900,9,156,86,5,17,8,E,W
58184,2002,2,28,883,14,164,74,7,8,8,N,S
58184,2004,17,30,695,22,177,65,6,9,8,N,S
58184,2006,2,15,768,12,198,116,3,31,8,N,S
58184,2008,8,28,928,14,183,119,6,11,8,E,W
58192,2000,22,41,1359,21,258,56,6,28,8,N,S
58192,2006,16,62,1862,41,331,69,9,12,8,N,S
58192,2010,7,49,1838,35,294,108,9,17,8,E,W
58192,2012,31,62,1527,45,283,97,5,16,8,N,S
58193,2001,14,66,1627,21,342,134,9,24,8,E,W
58193,2003,21,91,1405,27,285,196,3,31,8,E,W
58193,2005,13,66,951,23,282,155,3,11,8,E,W
58193,2010,26,56,1298,17,242,188,4,21,8,E,W
58193,2015,51,49,823,17,271,108,6,18,8,E,W
58195,2006,423,252,1378,46,196,48,10,12,8,E,W
58195,2009,569,262,941,56,238,86,5,19,8,E,W
58195,2013,670,330,1200,66,442,130,5,2,8,E,W
58196,2004,62,85,782,6,155,25,7,6,8,E,W
58197,2005,16,17,1202,46,95,43,10,13,8,E,W
58197,2011,16,15,932,90,121,72,4,7,8,E,W
58198,2000,7,36,1487,15,189,86,5,5,8,E,W
58198,2002,18,46,1441,3,143,84,4,22,8,E,W
58198,2006,31,35,1025,13,154,82,6,28,8,E,W
58198,2014,26,20,837,9,155,63,10,24,8,E,W
58200,2002,235,273,1950,46,361,146,6,28,8,N,S
58200,2009,209,175,2533,63,452,101,7,7,8,N,S
58200,2013,249,193,1734,54,449,91,10,11,8,N,S
58200,2015,351,169,1710,64,528,81,6,18,8,N,S
58231,2000,2,103,4074,15,831,437,7,13,8,N,S
58231,2001,0,45,2782,13,605,398,4,24,8,N,S
58231,2002,0,61,3023,18,465,456,7,3,8,N,S
58231,2004,0,28,4732,16,440,428,3,16,8,N,S
58231,2005,2,78,4456,20,761,590,4,27,8,N,S
58231,2006,0,86,4555,53,926,619,7,20,8,N,S
58231,2007,0,74,4323,29,925,352,9,24,8,E,W
58231,2009,0,49,3967,45,730,528,7,3,8,N,S
58231,2010,1,159,7142,41,778,500,5,5,8,N,S
58231,2011,0,124,4464,24,808,747,9,26,8,N,S
58231,2012,0,90,5210,20,1030,610,4,24,8,N,S
58231,2013,0,93,4137,24,856,442,9,16,8,N,S
58231,2014,0,102,4320,13,880,553,10,20,8,N,S
58231,2015,0,88,3609,15,802,640,10,14,8,N,S
58232,2012,0,103,3742,24,812,413,9,10,8,E,W
58232,2014,0,51,3628,11,896,377,5,14,8,E,W
58232,2015,0,59,3036,13,700,455,10,22,8,E,W
58233,2004,67,329,1311,44,235,142,9,20,8,E,E
58233,2009,79,232,843,50,204,87,6,5,8,E,E
58233,2010,154,246,1472,47,473,158,7,8,8,E,E
58233,2014,154,260,976,38,340,67,10,7,8,E,E
58265,2000,14,103,1022,26,186,2,6,19,8,N,S
58265,2003,8,100,1000,22,151,9,5,19,8,N,S
58265,2006,5,111,1179,21,185,7,5,2,8,N,S
58265,2010,18,82,1217,26,248,13,5,14,8,N,S
58265,2015,17,87,1066,17,253,8,6,30,8,N,S
58266,2000,0,499,3394,63,695,389,7,12,8,N,S
58266,2001,0,345,3349,53,604,461,5,4,8,N,S
58266,2003,3,339,3380,50,623,371,9,23,8,E,W
58266,2005,0,335,3529,66,829,357,5,26,8,E,W
58266,2006,0,325,3616,43,784,424,5,2,8,E,W
58266,2008,0,315,3423,45,703,385,5,19,8,N,S
58266,2009,0,291,2754,39,668,361,9,18,8,N,S
58266,2010,0,300,3299,34,833,363,5,10,8,E,W
58266,2011,0,422,3563,73,1048,382,7,11,8,E,W
58266,2012,0,204,3187,61,728,343,5,22,8,E,W
58266,2013,0,313,3019,50,758,295,10,21,8,E,W
58266,2014,0,267,3239,37,998,299,10,21,8,E,W
58266,2015,0,269,3276,58,800,335,10,12,8,E,W
58266,2016,0,241,3045,33,829,357,9,21,8,E,W
58282,2000,30,50,2782,100,409,56,10,3,8,N,S
58282,2007,13,33,2535,132,404,51,6,28,8,N,S
58282,2009,24,25,2460,133,352,90,6,19,8,N,S
58282,2010,11,33,2988,118,347,86,3,17,8,N,S
58282,2012,31,30,2034,168,247,103,10,26,8,N,S
58293,2001,20,91,973,37,240,111,9,18,8,E,W
58293,2004,29,69,1195,38,324,119,9,15,8,E,W
58293,2008,40,65,956,45,366,150,7,4,8,E,W
58293,2012,104,88,756,56,251,96,9,10,8,E,W
58306,2000,60,446,2117,68,635,181,7,14,8,E,W
58306,2003,64,317,1878,20,367,120,3,19,8,E,W
58306,2004,77,485,1557,45,548,197,7,9,8,E,W
58306,2005,183,582,1645,37,594,212,6,28,8,E,W
58306,2006,171,542,1484,19,549,158,5,22,8,E,W
