date,wz11cd,population_all_usual_residents,area_hectares,density_ppl_per_ha
2011,E33025140,209,11.46,18.2
2011,E33025141,230,29.42,7.8
2011,E33025142,404,18.07,22.4
2011,E33025143,706,38.73,18.2
2011,E33026317,324,35.89,9
2011,E33026318,603,111.65,5.4
2011,E33023843,679,23.01,29.5
2011,E33023846,259,2.69,96.3
2011,E33023847,437,3.81,114.7
2011,E33023848,220,0.77,285.7
2011,E33023849,603,5.25,114.9
2011,E33023850,274,3.02,90.7
2011,E33023851,460,3.2,143.8
2011,E33023852,313,1.51,207.3
2011,E33025136,373,4.36,85.6
2011,E33025137,302,10.19,29.6
2011,E33026319,286,15.8,18.1
2011,E33026320,310,33.37,9.3
2011,E33026321,414,15.66,26.4
2011,E33026322,366,7.42,49.3
2011,E33026323,483,18.7,25.8
2011,E33026324,327,29.64,11
2011,E33026325,982,232.44,4.2
2011,E33026326,280,618.27,0.5
2011,E33026327,324,55.73,5.8
2011,E33026328,530,48.1,11
2011,E33026329,384,228.27,1.7
2011,E33023853,1092,23.8,45.9
2011,E33023854,514,7.58,67.8
2011,E33026330,376,49.01,7.7
2011,E33026331,472,37.47,12.6
2011,E33026332,436,52.07,8.4
2011,E33026333,511,47.54,10.7
2011,E33026334,460,88.13,5.2
2011,E33026335,435,34.18,12.7
2011,E33026336,276,1239.22,0.2
2011,E33026337,313,1103.84,0.3
2011,E33026338,445,58.31,7.6
2011,E33026339,825,1051.63,0.8
2011,E33026340,440,56.77,7.8
2011,E33026341,653,90.33,7.2
2011,E33026342,258,86.86,3
2011,E33026343,421,55.11,7.6
2011,E33026344,493,689.62,0.7
2011,E33023856,288,2015.72,0.1
2011,E33023859,417,1060.62,0.4
2011,E33026345,257,28.05,9.2
2011,E33026346,703,98.59,7.1
2011,E33026347,347,84.28,4.1
2011,E33026348,345,1036.57,0.3
2011,E33026349,400,87.22,4.6
2011,E33026350,244,59.37,4.1
2011,E33026351,449,41.7,10.8
2011,E33026352,351,137.1,2.6
2011,E33023845,426,414.87,1
2011,E33026353,456,177.43,2.6
2011,E33026354,304,53.02,5.7
2011,E33026355,405,911.23,0.4
2011,E33026356,361,44.19,8.2
2011,E33026357,710,416.89,1.7
2011,E33023860,237,9.11,26
2011,E33023861,728,23.32,31.2
2011,E33023862,556,3.8,146.3
2011,E33023863,204,1.38,147.8
2011,E33023864,388,7.93,48.9
2011,E33023865,279,1.18,236.4
2011,E33023866,446,3.99,111.8
2011,E33023867,536,15.62,34.3
2011,E33023868,223,36.77,6.1
2011,E33023869,616,12.09,51
2011,E33023870,826,6.9,119.7
2011,E33023871,276,4.49,61.5
2011,E33023872,178,6.92,25.7
2011,E33023873,265,7.06,37.5
2011,E33023874,404,6.09,66.3
2011,E33023875,887,18.4,48.2
2011,E33026358,659,27.67,23.8
2011,E33026359,745,56.15,13.3
2011,E33026360,822,118.71,6.9
2011,E33026361,233,26.51,8.8
2011,E33026362,295,37.36,7.9
2011,E33026363,422,28.84,14.6
2011,E33026364,354,2479.94,0.1
2011,E33026365,274,53.87,5.1
2011,E33026366,284,576.33,0.5
2011,E33026367,438,102.52,4.3
2011,E33026368,371,188.59,2
2011,E33026369,260,1940.23,0.1
2011,E33023890,270,1829.53,0.1
2011,E33026370,540,1060,0.5
2011,E33026371,475,148.87,3.2
2011,E33026372,301,594.77,0.5
2011,E33026373,402,191.3,2.1
2011,E33026374,448,958.85,0.5
2011,E33026375,345,484.27,0.7
2011,E33026376,508,38.92,13.1
2011,E33026377,279,27.81,10
2011,E33026378,235,1242.44,0.2
2011,E33026379,332,963.02,0.3
2011,E33026380,386,38.57,10
2011,E33023892,446,8.41,53
2011,E33023893,313,9.06,34.5
2011,E33026381,251,68.5,3.7
2011,E33026382,336,106.39,3.2
2011,E33026383,345,42.67,8.1
2011,E33026384,291,386.13,0.8
2011,E33023879,339,23.14,14.6
2011,E33026385,346,39.19,8.8
2011,E33026386,306,57.64,5.3
2011,E33026387,554,60.18,9.2
2011,E33023894,928,27.12,34.2
2011,E33026388,599,50.21,11.9
2011,E33026389,394,62.44,6.3
2011,E33026390,274,365.62,0.7
2011,E33026391,529,188.23,2.8
2011,E33026392,547,212.09,2.6
2011,E33026393,386,45.17,8.5
2011,E33026394,542,43.13,12.6
2011,E33023889,1101,19.52,56.4
2011,E33026395,700,220.49,3.2
2011,E33026396,468,1073.9,0.4
2011,E33026397,311,98,3.2
2011,E33026398,284,182.27,1.6
2011,E33026399,621,97.26,6.4
2011,E33023876,485,2.58,188
2011,E33023877,351,1.64,214
2011,E33023878,286,4.71,60.7
2011,E33023880,581,2.42,240.1
2011,E33023881,481,3.17,151.7
2011,E33023882,468,12.7,36.9
2011,E33023883,843,1.71,493
2011,E33023884,307,1.61,190.7
2011,E33023885,620,4.22,146.9
2011,E33023886,663,6.71,98.8
2011,E33023887,327,26.52,12.3
2011,E33023888,347,5.25,66.1
2011,E33026400,326,20.48,15.9
2011,E33026401,606,15.34,39.5
2011,E33026402,338,31.18,10.8
2011,E33026403,314,5.67,55.4
2011,E33026404,381,6.52,58.4
2011,E33026405,277,29.4,9.4
2011,E33026406,290,44.76,6.5
2011,E33026407,576,10.24,56.2
2011,E33026408,259,10.19,25.4
2011,E33023895,1090,544.98,2
2011,E33023896,215,424.41,0.5
2011,E33023897,525,12.48,42.1
2011,E33023898,609,593.59,1
2011,E33023899,2360,77.09,30.6
2011,E33026409,513,28.26,18.2
2011,E33026410,357,77.77,4.6
2011,E33026411,370,118.78,3.1
2011,E33026412,741,34.86,21.3
2011,E33023891,956,221.76,4.3
2011,E33026413,362,503.67,0.7
2011,E33026414,532,1083.26,0.5
2011,E33026415,380,278.74,1.4
2011,E33026416,663,75.2,8.8
2011,E33026417,593,53.96,11
2011,E33023909,847,52.81,16
2011,E33023910,210,179.7,1.2
2011,E33023911,584,80.89,7.2
2011,E33023912,1347,31.7,42.5
2011,E33026418,471,54.27,8.7
2011,E33026419,318,35.59,8.9
2011,E33026420,312,72.22,4.3
2011,E33026421,377,41.67,9
2011,E33026422,289,31.29,9.2
2011,E33026423,437,44.44,9.8
2011,E33026424,370,40.58,9.1
2011,E33026425,486,42.55,11.4
2011,E33026426,428,51.06,8.4
2011,E33026427,418,96.95,4.3
2011,E33026428,591,60.1,9.8
2011,E33026429,359,233.89,1.5
2011,E33026430,398,54.09,7.4
2011,E33026431,309,41.95,7.4
2011,E33026432,301,30.13,10
2011,E33026433,497,102.91,4.8
2011,E33026434,443,269.95,1.6
2011,E33023908,553,9.3,59.5
2011,E33026435,407,141.99,2.9
2011,E33026436,413,33.66,12.3
2011,E33026437,687,337.31,2
2011,E33026438,316,22.99,13.7
2011,E33026439,418,30.91,13.5
2011,E33026440,405,91.27,4.4
2011,E33026441,396,137.89,2.9
2011,E33026442,766,59.37,12.9
2011,E33026443,299,36.35,8.2
2011,E33026444,555,76.47,7.3
2011,E33026445,671,162.21,4.1
2011,E33023900,214,5.28,40.5
2011,E33026446,410,168.67,2.4
2011,E33026447,372,34.55,10.8
2011,E33023905,260,21.85,11.9
2011,E33023906,247,9.8,25.2
2011,E33023907,546,5.94,91.9
2011,E33026448,374,46.46,8
2011,E33026449,530,640.69,0.8
2011,E33026450,558,35.17,15.9
2011,E33026451,329,37.97,8.7
2011,E33023901,248,1.87,132.6
2011,E33023902,350,5.22,67
2011,E33023903,228,10.77,21.2
2011,E33023904,574,65.62,8.7
2011,E33026452,500,36.14,13.8
2011,E33026453,461,44.05,10.5
2011,E33026454,324,25.09,12.9
2011,E33026455,369,36.88,10
2011,E33026456,276,151.18,1.8
2011,E33026457,222,44.46,5
2011,E33026458,522,74.46,7
2011,E33026459,540,87.09,6.2
2011,E33026460,257,774.07,0.3
2011,E33026461,334,421.42,0.8
2011,E33026462,496,1028.32,0.5
2011,E33026463,283,159.11,1.8
2011,E33026464,322,1267.83,0.3
2011,E33026465,377,1899.73,0.2
2011,E33025033,4937,48.11,102.6
2011,E33026466,276,118.6,2.3
2011,E33026467,285,74.74,3.8
2011,E33026468,320,61.02,5.2
2011,E33026469,358,348.85,1
2011,E33026470,461,38.32,12
2011,E33026471,583,67.51,8.6
2011,E33026472,403,65.12,6.2
2011,E33026473,593,3704.92,0.2
2011,E33026474,488,51.93,9.4
2011,E33026475,558,53.47,10.4
2011,E33026476,344,172.97,2
2011,E33026477,382,32.72,11.7
2011,E33023914,234,417.99,0.6
2011,E33025030,285,18.29,15.6
2011,E33025031,1298,7.65,169.7
2011,E33025032,535,11.75,45.5
2011,E33026478,277,447.84,0.6
2011,E33026479,277,189.44,1.5
2011,E33026480,811,65.33,12.4
2011,E33026481,402,210,1.9
2011,E33026482,1177,114.29,10.3
2011,E33026483,731,502.56,1.5
2011,E33026484,287,887.59,0.3
2011,E33026485,789,70.06,11.3
2011,E33026486,261,27.51,9.5
2011,E33026487,414,52.39,7.9
2011,E33026488,399,44.68,8.9
2011,E33026489,288,61.27,4.7
2011,E33026490,343,37.88,9.1
2011,E33026491,389,52.27,7.4
2011,E33023915,235,10.51,22.4
2011,E33023916,533,12.18,43.8
2011,E33023917,215,4.7,45.7
2011,E33023918,981,10.83,90.6
2011,E33023919,258,6.83,37.8
2011,E33023920,258,22.28,11.6
2011,E33026492,343,39.52,8.7
2011,E33026493,301,88.28,3.4
2011,E33026494,522,42.87,12.2
2011,E33026495,620,58.6,10.6
2011,E33026496,292,25.73,11.3
2011,E33023924,333,11.09,30
2011,E33023942,324,8.46,38.3
2011,E33023943,517,7.48,69.1
2011,E33023944,412,16.39,25.1
2011,E33023945,269,9.97,27
2011,E33023946,578,4.44,130.2
2011,E33023947,710,18.32,38.8
2011,E33023948,910,6.37,142.9
2011,E33025011,789,13.24,59.6
2011,E33026497,1448,61.43,23.6
2011,E33026498,297,29.56,10
2011,E33026499,243,25.43,9.6
2011,E33026500,441,36.54,12.1
2011,E33026501,313,55.99,5.6
2011,E33023922,218,5.62,38.8
2011,E33023923,468,11.3,41.4
2011,E33023925,604,1.5,402.7
2011,E33023926,221,2.47,89.5
2011,E33023927,462,2.77,166.8
2011,E33023928,236,0.21,1123.8
2011,E33023929,285,2.84,100.4
2011,E33023930,628,2.33,269.5
2011,E33023931,1360,1.88,723.4
2011,E33023932,471,1.65,285.5
2011,E33023933,500,1.42,352.1
2011,E33023934,518,4.75,109.1
2011,E33023935,465,12.41,37.5
2011,E33023936,713,5.85,121.9
2011,E33023937,687,1.71,401.8
2011,E33023938,586,6.54,89.6
2011,E33023939,908,5.13,177
2011,E33023940,590,5.3,111.3
2011,E33023941,642,6,107
2011,E33025007,315,4.78,65.9
2011,E33025008,363,2.82,128.7
2011,E33025009,326,1.52,214.5
2011,E33025010,958,3.06,313.1
2011,E33025012,591,2.29,258.1
2011,E33025013,598,2.21,270.6
2011,E33025014,294,1.17,251.3
2011,E33025015,452,1.68,269
2011,E33025016,851,2.43,350.2
2011,E33025017,234,3.86,60.6
2011,E33025018,362,4.74,76.4
2011,E33025019,284,5.11,55.6
2011,E33025020,1078,3.7,291.4
2011,E33026502,195,5.18,37.6
2011,E33026503,424,14.56,29.1
2011,E33026504,268,11.87,22.6
2011,E33026505,280,16.47,17
2011,E33026506,340,5.2,65.4
2011,E33026507,260,12.57,20.7
2011,E33026508,1611,17.42,92.5
2011,E33026509,484,48.17,10
2011,E33026510,372,9.05,41.1
2011,E33026511,282,10.63,26.5
2011,E33026512,329,8.23,40
2011,E33026513,456,5.4,84.4
2011,E33023949,461,1495.86,0.3
2011,E33026514,782,138.19,5.7
2011,E33026515,493,172.38,2.9
2011,E33026516,464,2227.21,0.2
2011,E33026517,558,34.47,16.2
2011,E33026518,273,62.2,4.4
2011,E33026519,632,26.09,24.2
2011,E33026520,456,10.81,42.2
2011,E33026521,554,11.68,47.4
2011,E33026522,513,39.39,13
2011,E33026523,298,37.46,8
2011,E33023921,217,421.48,0.5
2011,E33026524,303,201.56,1.5
2011,E33026525,383,53.61,7.1
2011,E33026526,597,220.84,2.7
2011,E33026527,291,43.79,6.6
2011,E33026528,244,522.4,0.5
2011,E33026529,372,9.09,40.9
2011,E33026530,482,75.26,6.4
2011,E33026531,563,54.71,10.3
2011,E33026532,555,53.7,10.3
2011,E33026533,477,30.1,15.8
2011,E33026534,263,82.16,3.2
2011,E33026535,438,43.02,10.2
2011,E33026536,375,28.14,13.3
2011,E33026537,294,33.74,8.7
2011,E33026538,269,127.48,2.1
2011,E33026539,541,117.53,4.6
2011,E33026540,516,1019.03,0.5
2011,E33026541,445,605,0.7
2011,E33026542,350,143.47,2.4
2011,E33026543,574,980.44,0.6
2011,E33026544,346,418.19,0.8
2011,E33026545,432,694.17,0.6
2011,E33026546,295,109.38,2.7
2011,E33026547,299,287.64,1
2011,E33026548,293,61.59,4.8
2011,E33026549,328,29.74,11
2011,E33023913,438,516.31,0.8
2011,E33026550,426,1096.29,0.4
2011,E33026551,512,1070.37,0.5
2011,E33026552,395,179.88,2.2
2011,E33026553,583,2273.5,0.3
2011,E33026554,516,326.46,1.6
2011,E33025021,226,2.11,107.1
2011,E33025022,254,0.94,270.2
2011,E33025023,482,3.88,124.2
2011,E33025024,232,2.03,114.3
2011,E33025025,251,1.55,161.9
2011,E33025026,562,15.6,36
2011,E33025027,448,12.85,34.9
2011,E33026555,522,368.27,1.4
2011,E33026556,304,20.08,15.1
2011,E33026557,469,54.49,8.6
2011,E33026558,578,39.24,14.7
2011,E33026559,404,60.2,6.7
2011,E33026560,381,73.66,5.2
2011,E33026561,396,197.62,2
2011,E33025028,290,355.27,0.8
2011,E33025029,505,93.2,5.4
2011,E33026562,374,93.02,4
2011,E33026563,572,671.56,0.9
2011,E33026564,510,1105.99,0.5
2011,E33026565,432,575.29,0.8
2011,E33026566,249,595.05,0.4
2011,E33026567,422,238.85,1.8
2011,E33026568,574,580.92,1
2011,E33026569,426,468.25,0.9
2011,E33026570,344,1314.56,0.3
2011,E33026571,337,953.48,0.4
2011,E33023976,352,2.96,118.9
2011,E33023977,467,1.67,279.6
2011,E33023978,311,3.29,94.5
2011,E33023979,818,38.32,21.3
2011,E33023980,266,6.09,43.7
2011,E33023981,386,3.74,103.2
2011,E33023982,1390,6.65,209
2011,E33023983,470,4.55,103.3
2011,E33023984,493,5.79,85.1
2011,E33023985,259,11.67,22.2
2011,E33023986,387,15.78,24.5
2011,E33026572,613,53.36,11.5
2011,E33026573,586,30.55,19.2
2011,E33026574,302,52.13,5.8
2011,E33026575,869,59.97,14.5
2011,E33026576,317,42.53,7.5
2011,E33026577,477,1254.06,0.4
2011,E33026578,273,235.42,1.2
2011,E33026579,295,308.64,1
2011,E33026580,332,146.43,2.3
2011,E33026581,355,1442.58,0.2
2011,E33026582,259,504.98,0.5
2011,E33023989,3751,34.54,108.6
2011,E33023990,691,12.19,56.7
2011,E33026583,683,107.1,6.4
2011,E33026584,537,72.77,7.4
2011,E33026585,720,32.78,22
2011,E33026586,728,138.42,5.3
2011,E33026587,647,137.84,4.7
2011,E33026588,358,229.72,1.6
2011,E33023950,218,8.71,25
2011,E33023951,220,3.93,56
2011,E33023952,323,5.34,60.5
2011,E33023953,402,3.95,101.8
2011,E33023954,212,4.47,47.4
2011,E33023955,625,3.14,199
2011,E33023956,209,1.97,106.1
2011,E33023957,406,2.07,196.1
2011,E33023958,462,2.25,205.3
2011,E33023959,752,1.03,730.1
2011,E33023960,203,0.77,263.6
2011,E33023961,406,2.71,149.8
2011,E33023962,227,1.68,135.1
2011,E33023963,632,2.29,276
2011,E33023964,727,1.15,632.2
2011,E33023965,1050,0.85,1235.3
2011,E33023966,586,1.61,364
2011,E33023967,306,2.62,116.8
2011,E33023968,300,1.16,258.6
2011,E33023969,266,1.13,235.4
2011,E33023970,442,0.89,496.6
2011,E33023971,440,6.45,68.2
2011,E33023972,879,4.68,187.8
2011,E33025154,1423,10.16,140.1
2011,E33025155,257,1.61,159.6
2011,E33025156,669,3.43,195
2011,E33025157,601,8.05,74.7
2011,E33025158,469,2.87,163.4
2011,E33026589,349,47.67,7.3
2011,E33026590,546,7.56,72.2
2011,E33026591,556,43.19,12.9
2011,E33026592,487,19.36,25.2
2011,E33026593,598,15.5,38.6
2011,E33026594,539,79.17,6.8
2011,E33026595,310,22.62,13.7
2011,E33026596,413,24.77,16.7
2011,E33026597,461,58.01,7.9
2011,E33026598,417,56.38,7.4
2011,E33026599,1320,74.32,17.8
2011,E33026600,259,212.98,1.2
2011,E33026601,523,43.3,12.1
2011,E33026602,389,25.22,15.4
2011,E33026603,292,88.83,3.3
2011,E33026604,767,86.86,8.8
2011,E33023974,271,105.43,2.6
2011,E33023975,1151,125.56,9.2
2011,E33023987,272,105.9,2.6
2011,E33023988,265,25.81,10.3
2011,E33026605,570,1318.44,0.4
2011,E33026606,528,71.55,7.4
2011,E33026607,316,1356.17,0.2
2011,E33026608,256,798.02,0.3
2011,E33026609,365,293.14,1.2
2011,E33026610,393,1182.93,0.3
2011,E33023991,243,3.47,70
2011,E33025159,1334,15.1,88.3
2011,E33026611,443,19.81,22.4
2011,E33026612,333,28.35,11.7
2011,E33026613,239,8.35,28.6
2011,E33026614,243,21.38,11.4
2011,E33026615,316,11.4,27.7
2011,E33026616,422,32.07,13.2
2011,E33026617,231,14.28,16.2
2011,E33026618,336,23.3,14.4
2011,E33025160,344,1.92,179.2
2011,E33025161,540,452.41,1.2
2011,E33025162,214,9.73,22
2011,E33026619,390,212.76,1.8
2011,E33026620,708,58.56,12.1
2011,E33026621,452,39.19,11.5
2011,E33026622,265,59.66,4.4
2011,E33026623,293,30.07,9.7
2011,E33026624,588,47.13,12.5
2011,E33023973,861,9.8,87.9
2011,E33026625,573,7.18,79.8
2011,E33026626,439,73.9,5.9
2011,E33026627,303,50.01,6.1
2011,E33026628,355,85.76,4.1
2011,E33026629,237,32.18,7.4
2011,E33026630,327,68.39,4.8
2011,E33026631,491,62.91,7.8
2011,E33026632,483,33.35,14.5
2011,E33026633,367,80.62,4.6
2011,E33026634,416,184.07,2.3
2011,E33026635,706,33.04,21.4
2011,E33026636,311,64.01,4.9
2011,E33026637,2198,66.55,33
2011,E33026638,272,37.34,7.3
2011,E33025163,735,17.94,41
2011,E33025164,420,11.13,37.7
2011,E33026639,281,146.99,1.9
2011,E33026640,324,506.15,0.6
2011,E33026641,339,58.93,5.8
2011,E33026642,154,25.29,6.1
2011,E33026643,389,171.55,2.3
2011,E33026644,648,23.08,28.1
2011,E33026645,374,145.69,2.6
2011,E33026646,324,24.43,13.3
2011,E33026647,422,193.92,2.2
2011,E33026648,3220,363.07,8.9
2011,E33026649,578,98.88,5.8
2011,E33026650,470,66.15,7.1
2011,E33026651,477,329.8,1.4
2011,E33026652,446,1118.29,0.4
2011,E33026653,410,1361.95,0.3
2011,E33026654,372,826.14,0.5
2011,E33026655,330,3001.76,0.1
2011,E33026656,235,1019.82,0.2
2011,E33026657,434,2592.41,0.2
2011,E33026658,254,362.24,0.7
2011,E33023992,634,13.18,48.1
2011,E33026659,692,363.64,1.9
2011,E33026660,303,134.26,2.3
2011,E33026661,472,74.48,6.3
2011,E33026662,409,195.51,2.1
2011,E33026663,368,52.39,7
2011,E33026664,285,53.62,5.3
2011,E33026665,251,806.77,0.3
2011,E33026666,736,56.81,13
2011,E33026667,268,31.67,8.5
2011,E33026668,351,32.77,10.7
2011,E33026669,314,79.71,3.9
2011,E33028803,379,50.21,7.5
2011,E33028804,317,56.15,5.6
2011,E33028805,329,77.52,4.2
2011,E33028806,315,26.27,12
2011,E33028807,623,22.77,27.4
2011,E33028808,369,73.75,5
2011,E33028809,413,27.05,15.3
2011,E33028810,450,133.23,3.4
2011,E33023998,524,897.99,0.6
2011,E33026670,286,369.27,0.8
2011,E33026671,598,1666.77,0.4
2011,E33026672,801,656.69,1.2
2011,E33026673,378,120.51,3.1
2011,E33026674,542,171.44,3.2
2011,E33026675,566,215.06,2.6
2011,E33026676,415,389.8,1.1
2011,E33026677,378,271.3,1.4
2011,E33026678,286,1773.78,0.2
2011,E33026679,462,233.63,2
2011,E33026680,303,473.32,0.6
2011,E33026681,299,231.22,1.3
2011,E33026682,354,924.14,0.4
2011,E33026683,430,1585.06,0.3
2011,E33026684,306,2999.35,0.1
2011,E33026685,395,956.9,0.4
2011,E33026686,410,1587.85,0.3
2011,E33026687,269,1436.2,0.2
2011,E33026688,250,1802.52,0.1
2011,E33026689,243,1620.89,0.1
2011,E33026690,341,1765.57,0.2
2011,E33026691,779,88.87,8.8
2011,E33026692,386,119.63,3.2
2011,E33026693,348,436.26,0.8
2011,E33026694,563,257.05,2.2
2011,E33023994,499,7.54,66.2
2011,E33023995,214,3.24,66
2011,E33023996,772,0.52,1484.6
2011,E33023997,296,1.63,181.6
2011,E33024955,873,11.67,74.8
2011,E33026695,589,495.35,1.2
2011,E33026696,368,99.15,3.7
2011,E33026697,306,28.37,10.8
2011,E33026698,406,148.31,2.7
2011,E33026699,265,54.53,4.9
2011,E33026700,565,11.73,48.2
2011,E33026701,330,91.13,3.6
2011,E33026702,585,36.91,15.8
2011,E33026703,315,278.35,1.1
2011,E33026704,745,129.82,5.7
2011,E33026705,568,89.01,6.4
2011,E33024007,757,12.48,60.7
2011,E33026706,459,128.15,3.6
2011,E33026707,1406,87.56,16.1
2011,E33026708,460,48.19,9.5
2011,E33026709,364,55.62,6.5
2011,E33024006,269,140.37,1.9
2011,E33024008,328,11.4,28.8
2011,E33024009,664,4.75,139.8
2011,E33024956,243,725.1,0.3
2011,E33026710,538,552.05,1
2011,E33026711,764,15.71,48.6
2011,E33026712,428,1094.71,0.4
2011,E33026713,549,824.54,0.7
2011,E33026714,392,321.17,1.2
2011,E33026715,370,587.6,0.6
2011,E33026716,244,242.57,1
2011,E33026717,421,50.89,8.3
2011,E33026718,536,992.31,0.5
2011,E33023999,1345,10.84,124.1
2011,E33024000,654,7.73,84.6
2011,E33024001,697,16.7,41.7
2011,E33026719,357,10.08,35.4
2011,E33026720,360,48.4,7.4
2011,E33026721,367,14.99,24.5
2011,E33026722,504,152.38,3.3
2011,E33026723,471,55.12,8.5
2011,E33024003,345,13.5,25.6
2011,E33024004,351,2.4,146.2
2011,E33024005,522,5.4,96.7
2011,E33026724,366,330.21,1.1
2011,E33026725,774,35.72,21.7
2011,E33026726,302,212.94,1.4
2011,E33026727,357,14.29,25
2011,E33026728,256,40.1,6.4
2011,E33026729,371,7.82,47.4
2011,E33026730,319,45.4,7
2011,E33026731,533,84.04,6.3
2011,E33026732,829,65.3,12.7
2011,E33026733,304,29.73,10.2
2011,E33024002,772,5.98,129.1
2011,E33026734,406,18.22,22.3
2011,E33026735,587,28.77,20.4
2011,E33026736,344,79.36,4.3
2011,E33026737,397,176.7,2.2
2011,E33026738,373,83.67,4.5
2011,E33026739,339,49.29,6.9
2011,E33026740,343,14.29,24
2011,E33026741,265,74.53,3.6
2011,E33026742,293,59.4,4.9
2011,E33026743,320,13.54,23.6
2011,E33026744,622,27.25,22.8
2011,E33026745,362,54.21,6.7
2011,E33026746,535,9,59.4
2011,E33023993,556,626.59,0.9
2011,E33026747,436,377.57,1.2
2011,E33026748,419,135.66,3.1
2011,E33026749,466,162.43,2.9
2011,E33026750,532,94.76,5.6
2011,E33026751,774,104.51,7.4
2011,E33026752,285,66.25,4.3
2011,E33026753,540,39.9,13.5
2011,E33026754,326,169.46,1.9
2011,E33026755,302,34.59,8.7
2011,E33026756,463,36.36,12.7
2011,E33026757,524,322.31,1.6
2011,E33024025,321,11.56,27.8
2011,E33024026,230,12.8,18
2011,E33024027,511,11.75,43.5
2011,E33024028,409,3.65,112.1
2011,E33024029,502,8.51,59
2011,E33024030,285,14.79,19.3
2011,E33024031,385,7.22,53.3
2011,E33024032,300,16.58,18.1
2011,E33024033,320,22.84,14
2011,E33024034,280,14.98,18.7
2011,E33024035,383,7.06,54.2
2011,E33024036,270,7.44,36.3
2011,E33024037,376,3.85,97.7
2011,E33024038,295,12.33,23.9
2011,E33024039,790,19.64,40.2
2011,E33024040,506,21.88,23.1
2011,E33026758,333,57.54,5.8
2011,E33026759,317,86.83,3.7
2011,E33026760,364,22.01,16.5
2011,E33024041,1030,49.08,21
2011,E33024042,344,7.04,48.9
2011,E33026761,323,60.93,5.3
2011,E33026762,605,85.58,7.1
2011,E33026763,860,42.46,20.3
2011,E33024010,3448,13.84,249.1
2011,E33024011,304,8.3,36.6
2011,E33024012,335,10.48,32
2011,E33024013,830,6.86,121
2011,E33024014,757,1.55,488.4
2011,E33024015,595,6.25,95.2
2011,E33024016,429,9.78,43.9
2011,E33024017,441,4.12,107
2011,E33024018,363,18.04,20.1
2011,E33024019,504,7.12,70.8
2011,E33024020,1100,9.19,119.7
2011,E33024021,748,178.79,4.2
2011,E33024022,254,17.91,14.2
2011,E33024023,228,32.61,7
2011,E33024024,492,15.9,30.9
2011,E33026764,1313,79.08,16.6
2011,E33026765,753,92.65,8.1
